Order_id,Order_date,Ship_date,Ship_mode,gender,ip_address,Customer_id,segment,City,State,Country,Category,Sub Category,Product Name,Quantity,Discount,Profit,Shipping Cost
666,2/12/2025,6/20/2024,Economy,Male,112.187.144.241,4AC6R53JF62,Consumer,Liverpool,England,United Kingdom,Office Supplies,Electronics,Glamorous Gold Bar Cart,4,0,$135.60,150.43
667,1/27/2025,11/6/2024,Next-day,Female,86.75.63.12,5U88MT6NN85,Consumer,Gold Coast,Queensland,Australia,Office Supplies,Kitchen Appliances,Bold Geometric Area Rug,6,0,-$10.04,150.43
668,5/27/2024,7/18/2024,Next-day,Female,115.12.203.254,4NT2FD8NW84,Home Office,Fes,Fès-Boulemane,Morocco,Office Supplies,Toys,Coastal Seashell Decor,2,0,$323.40,150.41
669,7/4/2024,11/20/2024,Next-day,Female,229.196.72.14,2R94GQ7QD35,Consumer,Vienna,Vienna,Austria,Office Supplies,Pet Supplies,Sleek Glass Water Pitcher,11,0,$273.24,150.41
670,3/29/2024,5/6/2024,Standard,Male,231.77.156.65,8JY3RA4HX51,Corporate,Gold Coast,Queensland,Australia,Furniture,Home Decor,Unique Hand-Blown Glass Vase,3,0.07,$135.86,150.4
671,4/5/2024,10/3/2024,Express,Female,133.67.46.161,7HQ3TJ6XF99,Home Office,Farnborough,England,United Kingdom,Technology,Clothing,Dainty Silver Charm Bracelet,3,0,$341.73,150.4
672,2/29/2024,9/9/2024,Standard,Male,159.230.72.245,3N22RG2PY65,Consumer,Los Angeles,California,United States,Office Supplies,Kitchen Appliances,Dainty Silver Charm Bracelet,5,0.1,$5.58,1.97
673,8/11/2024,8/15/2024,Standard,Male,10.196.146.135,7QY3HV6CC17,Home Office,Melbourne,Victoria,Australia,Office Supplies,Outdoor Gear,Rustic Woodland Wall Art,2,0,$217.27,150.35
674,11/25/2024,4/1/2024,Express,Female,161.189.240.201,1TU9RF8DY72,Home Office,Santiago de Cuba,Santiago de Cuba,Cuba,Technology,Sports Equipment,Industrial Metal Wall Clock,8,0.2,$87.84,150.269
675,11/15/2024,11/13/2024,Economy,Male,153.94.253.89,7A89H85UH44,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Office Supplies,Electronics,Vintage-Inspired Rotary Phone,12,0.2,$49.01,150.25
676,2/11/2025,7/9/2024,Standard,Male,51.89.115.194,9T59A02GP84,Consumer,Suining,Sichuan,China,Furniture,Beauty Products,Classic Leather Passport Cover,2,0,$325.14,150.25
677,11/19/2024,6/26/2024,Express,Male,5.89.151.86,8UE7H63NQ39,Corporate,Tongi,Dhaka,Bangladesh,Office Supplies,Toys,Funky Retro Wall Clock,2,0,$536.46,150.2
678,1/19/2025,11/19/2024,Express,Female,129.180.30.167,6JU2WY1YW90,Home Office,Lahore,Punjab,Pakistan,Office Supplies,Kitchen Appliances,Sustainable Bamboo Utensil Set,4,0.1,-$369.42,150.19
679,5/18/2024,3/19/2024,Economy,Male,86.143.205.246,9EM0A33VJ01,Consumer,Hyderabad,Telangana,India,Furniture,Pet Supplies,Bohemian Dreamcatcher Wall Decor,3,0.1,$436.77,150.11
680,11/8/2024,3/9/2024,Standard,Female,179.43.211.42,5JY9AE6RR49,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Technology,Kitchen Appliances,Artistic Abstract Painting,4,0,-$118.11,150.109
681,4/12/2024,11/3/2024,Express,Male,141.20.160.78,7CA4AJ3UF41,Corporate,Herne,North Rhine-Westphalia,Germany,Office Supplies,Outdoor Gear,Stylish Enamel Pin Set,5,0.1,$267.15,150.08
682,3/1/2024,1/15/2025,Standard,Non-binary,200.183.218.140,7PD7ET8DY37,Home Office,Atlanta,Georgia,United States,Furniture,Sports Equipment,Boho Rattan Basket,1,0.1,$2.38,1.75
683,4/27/2024,1/3/2025,Economy,Male,235.37.87.88,2G52GJ8UU58,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Office Supplies,Electronics,Unique Hand-Blown Glass Vase,8,0.1,$129.17,150.07
684,5/16/2024,12/15/2024,Standard,Female,133.84.138.109,7NA2Q52TD69,Corporate,Ciego de Ávila,Ciego de Ávila,Cuba,Technology,Pet Supplies,Eco-Friendly Reusable Straw Set,4,0,$628.64,150.068
685,10/6/2024,2/16/2025,Express,Male,239.209.35.11,3HE7XF2GQ89,Home Office,Arkhangelsk,Arkhangel'sk,Russia,Technology,Pet Supplies,Charming Floral Tea Cup Set,8,0,$241.20,150.05
686,2/16/2025,4/1/2024,Next-day,Female,159.94.163.41,8E80W12TA57,Home Office,Bochum,North Rhine-Westphalia,Germany,Office Supplies,Kitchen Appliances,Vintage Brass Desk Lamp,3,0,$134.19,150.05
687,6/28/2024,4/23/2024,Economy,Bigender,238.22.119.241,1N38CV5QU07,Consumer,Ljubljana,Ljubljana,Slovenia,Furniture,Clothing,Edgy Skull Print Shower Curtain,6,0,$519.30,150.03
688,6/3/2024,1/10/2025,Economy,Male,100.253.18.109,3GD3UH2GD69,Home Office,Salem,Oregon,United States,Technology,Beauty Products,Glamorous Crystal Candle Holder,2,0,$0.59,1.61
689,6/6/2024,3/17/2024,Express,Male,16.196.22.202,9TH6PQ4QE44,Consumer,Bogotá,Bogota,Colombia,Furniture,Clothing,Eclectic Woven Throw Blanket,7,0,$243.74,149.939
690,1/5/2025,7/18/2024,Standard,Male,5.6.89.62,2P95DJ8NF61,Corporate,Nizhyn,Chernihiv,Ukraine,Technology,Outdoor Gear,Playful Cactus Print Pillow,6,0,$88.74,149.89
691,2/17/2025,6/23/2024,Economy,Female,246.110.12.140,1Q76P86MC51,Consumer,Mount Isa,Queensland,Australia,Furniture,Clothing,Glamorous Crystal Chandelier,2,0.1,$126.56,149.89
692,12/18/2024,3/10/2024,Next-day,Female,208.234.234.128,6RF7YD4AQ35,Home Office,Mixco,Guatemala,Guatemala,Furniture,Kitchen Appliances,Art Deco Velvet Armchair,3,0,$213.12,149.862
693,12/14/2024,4/26/2024,Economy,Female,105.109.9.99,5FN0AM3JW25,Home Office,Bamako,Bamako,Mali,Furniture,Outdoor Gear,Modern Concrete Planter,4,0.5,$732.60,149.76
694,5/9/2024,10/7/2024,Next-day,Male,126.185.254.205,9HM6C14JP73,Home Office,New York City,New York,United States,Office Supplies,Home Decor,Unique Hand-Carved Wooden Bowl,3,0.1,$8.07,1.57
695,10/27/2024,8/24/2024,Economy,Female,139.9.137.196,1CU7U29VT15,Home Office,Atlanta,Georgia,United States,Technology,Electronics,Funky Retro Wall Clock,2,0,$3.88,1.24
696,3/30/2024,7/17/2024,Next-day,Non-binary,210.96.39.196,2VN5UG5DA91,Home Office,Shihezi,Xinjiang Uygur,China,Technology,Books,Modern Marble Coaster Set,9,0,$267.57,149.4
697,12/9/2024,9/30/2024,Next-day,Male,55.30.39.37,6UW2C04DH66,Consumer,Montevideo,Montevideo,Uruguay,Office Supplies,Beauty Products,Modern Geometric Plant Stand,4,0.5,-$411.22,149.363
698,6/21/2024,8/21/2024,Economy,Female,147.248.32.112,5NW2RP0PU79,Corporate,Anqing,Anhui,China,Furniture,Sports Equipment,Quirky Pop Art Print,6,0.5,$209.34,149.22
699,4/10/2024,10/8/2024,Express,Female,106.205.20.86,6XN5RC6MT46,Consumer,Medan,Sumatera Utara,Indonesia,Technology,Home Decor,Cozy Cable Knit Blanket,6,0.2,$211.74,149.15
700,1/24/2025,2/13/2025,Next-day,Female,56.166.237.16,3KU5M32RT60,Home Office,Srinagar,Jammu and Kashmir,India,Office Supplies,Sports Equipment,Stylish Faux Fur Throw,4,0,$861.24,149.14
701,12/18/2024,7/3/2024,Express,Genderqueer,138.173.190.183,3PT2PT5EV73,Consumer,New York City,New York,United States,Office Supplies,Clothing,Trendy Canvas Tote Bag,1,0.25,$5.05,1.07
702,12/5/2024,11/28/2024,Economy,Male,231.6.20.70,1TW3UU0TY10,Home Office,London,England,United Kingdom,Technology,Home Decor,Artistic Abstract Painting,4,0,$410.46,149.09
703,6/24/2024,3/9/2024,Express,Male,222.130.159.245,8KM1CT8AK68,Consumer,Mumbai,Maharashtra,India,Technology,Books,Glamorous Crystal Chandelier,4,0,-$152.76,148.9
704,10/15/2024,10/16/2024,Express,Male,177.164.4.228,7VJ4A56AH35,Corporate,Arlington,Virginia,United States,Technology,Home Decor,Coastal Seashell Decor,3,0,$26.70,8
705,5/25/2024,10/27/2024,Standard,Female,38.254.141.123,8U45CC0FF92,Home Office,Tepic,Nayarit,Mexico,Technology,Books,Artistic Hand-Painted Plate,7,0.1,$478.38,148.8
706,10/18/2024,3/21/2024,Economy,Female,110.22.32.0,1WM8N69XN92,Home Office,Kharkiv,Kharkiv,Ukraine,Furniture,Pet Supplies,Coastal Seashell Jewelry Box,6,0,$387.90,148.76
707,12/23/2024,7/19/2024,Express,Male,70.42.43.2,2YV2HF1PU38,Home Office,Coyoacán,Distrito Federal,Mexico,Technology,Books,Classic Leather Passport Cover,4,0,$298.06,148.745
708,7/11/2024,6/8/2024,Economy,Male,204.123.24.101,4MM2R72UJ45,Corporate,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,Furniture,Sports Equipment,Sleek Glass Water Pitcher,8,0.2,$164.88,148.74
709,10/17/2024,5/14/2024,Next-day,Female,61.86.60.45,3A43DG4JJ25,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Office Supplies,Outdoor Gear,Minimalist Desk Organizer,3,0,-$341.34,148.73
710,5/23/2024,11/23/2024,Standard,Female,20.248.38.21,3FY9A40PP00,Home Office,Gorakhpur,Uttar Pradesh,India,Office Supplies,Home Decor,Bohemian Beaded Bracelet,3,0,$312.66,148.65
711,10/22/2024,1/11/2025,Express,Male,4.12.24.161,2T42VF0YE55,Home Office,Ardabil,Ardabil,Iran,Office Supplies,Outdoor Gear,Glamorous Gold Bar Cart,1,0,$19.08,148.49
712,12/9/2024,5/26/2024,Standard,Female,157.60.211.128,3DN9YV9HP21,Consumer,Vadodara,Gujarat,India,Technology,Sports Equipment,Boho Macrame Wall Hanging,4,0,$146.76,148.45
713,4/1/2024,2/20/2024,Next-day,Female,215.162.2.97,5YW2VG6RJ99,Home Office,Paris,Ile-de-France,France,Furniture,Outdoor Gear,Funky Geometric Wall Art,5,0,-$802.49,148.41
714,6/20/2024,6/12/2024,Express,Male,197.41.212.104,5V91FJ3GK73,Home Office,Ningbo,Zhejiang,China,Furniture,Electronics,Trendy Succulent Planter,7,0.3,$431.76,148.38
715,11/18/2024,11/27/2024,Next-day,Female,43.29.26.116,2NF1KX1MA89,Consumer,Adelaide,South Australia,Australia,Technology,Outdoor Gear,Bohemian Beaded Bracelet,9,0.2,$376.60,148.38
716,7/29/2024,8/9/2024,Standard,Male,99.149.41.174,9EU3MG6UT77,Corporate,Catania,Sicily,Italy,Office Supplies,Electronics,Dainty Gold Pendant Necklace,5,0,-$575.25,148.37
717,10/3/2024,11/15/2024,Standard,Male,59.200.249.145,8JU3NP3RJ47,Consumer,Grigny,Ile-de-France,France,Office Supplies,Pet Supplies,Unique Hand-Carved Wooden Bowl,7,0.2,$354.06,148.35
718,3/20/2024,12/27/2024,Express,Genderfluid,142.217.71.184,9MD8QY0QV89,Corporate,Leipzig,Saxony,Germany,Technology,Outdoor Gear,Timeless Diamond Stud Earrings,5,0.1,-$478.07,148.27
719,6/29/2024,12/12/2024,Next-day,Male,200.76.204.254,1H55F27UD21,Consumer,Mexico City,Distrito Federal,Mexico,Office Supplies,Outdoor Gear,Stylish Faux Fur Throw,6,0.2,$413.18,148.211
720,10/26/2024,1/26/2025,Express,Female,164.166.225.168,3VN5P63WV52,Consumer,Santiago,Santiago,Chile,Technology,Kitchen Appliances,Quirky Novelty Socks,3,0.1,$142.68,148.192
721,11/24/2024,11/26/2024,Next-day,Female,204.185.153.78,7GF5A81KJ06,Home Office,São Paulo,São Paulo,Brazil,Furniture,Outdoor Gear,Cozy Faux Fur Rug,6,0.2,$197.88,148.136
722,1/20/2025,5/15/2024,Next-day,Female,170.15.94.213,6E92JC5TQ69,Consumer,Arlington,Virginia,United States,Office Supplies,Beauty Products,Modern Marble Coaster Set,11,0.8,$34.21,6.8
723,11/20/2024,3/10/2024,Economy,Male,229.156.104.132,5E30ET6JR60,Corporate,Sydney,New South Wales,Australia,Office Supplies,Clothing,Quirky Cat Print Tote Bag,4,0,$55.08,148.02
724,5/6/2024,1/22/2025,Express,Female,4.188.163.221,6CN5XU3DR77,Home Office,Poza Rica de Hidalgo,Veracruz,Mexico,Office Supplies,Toys,Artistic Hand-Painted Plate,7,0,$577.30,148.012
725,10/1/2024,4/26/2024,Express,Female,225.32.254.108,8A71V06WA43,Consumer,Manila,National Capital,Philippines,Furniture,Books,Retro Vinyl Record Storage,7,0,-$282.56,147.98
726,1/26/2025,5/3/2024,Express,Polygender,218.91.167.87,4P92W70XV72,Home Office,Yibin,Sichuan,China,Technology,Books,Dainty Gold Pendant Necklace,7,0,$236.25,147.92
727,9/5/2024,1/19/2025,Express,Male,59.27.139.192,3X88TF7EE25,Consumer,Tlalpan,Distrito Federal,Mexico,Office Supplies,Beauty Products,Playful Animal Print Rug,4,0.2,$23.20,147.844
728,5/23/2024,11/28/2024,Standard,Female,188.157.156.208,5AX4PE4EP94,Home Office,Mahajanga,Boeny,Madagascar,Office Supplies,Kitchen Appliances,Glamorous Gold Bar Cart,1,0.37,$185.52,147.79
729,11/9/2024,10/7/2024,Economy,Genderqueer,83.123.178.238,6C92X30PN03,Consumer,Saida,Saida,Algeria,Office Supplies,Clothing,Timeless Pearl Drop Earrings,2,0,$526.08,147.79
730,5/8/2024,5/16/2024,Next-day,Male,21.34.61.199,9GE4DU1DD34,Consumer,Coyoacán,Distrito Federal,Mexico,Office Supplies,Toys,Trendy Terrarium Kit,5,0,$30.32,147.768
731,10/9/2024,6/2/2024,Standard,Female,120.46.102.50,3XK2KA6ET58,Consumer,Surakarta,Jawa Tengah,Indonesia,Furniture,Beauty Products,Trendy Canvas Tote Bag,4,0.07,-$20.67,147.76
732,12/13/2024,6/13/2024,Express,Male,154.35.150.110,4VP4AE0UF28,Home Office,Cergy,Ile-de-France,France,Office Supplies,Beauty Products,Unique Hand-Carved Wooden Bowl,7,0.1,$184.52,147.72
733,5/22/2024,11/26/2024,Express,Male,173.59.64.49,6YT6J75JU50,Corporate,Santiago,Santiago,Chile,Office Supplies,Books,Art Deco Velvet Armchair,3,0.2,$236.76,147.64
734,3/16/2024,11/26/2024,Standard,Female,210.55.35.232,9UR8WF7YW95,Corporate,Arzgir,Stavropol',Russia,Technology,Books,Quirky Cat Print Tote Bag,8,0.5,$282.00,147.64
735,6/6/2024,7/20/2024,Express,Female,38.43.63.131,1HP3E82WM56,Corporate,Marseille,Provence-Alpes-Côte d'Azur,France,Furniture,Electronics,Art Deco Brass Candle Holder,5,0,-$421.60,147.62
736,10/15/2024,1/30/2025,Economy,Male,244.125.18.60,1E45V65NA57,Home Office,Jakarta,Jakarta,Indonesia,Office Supplies,Toys,Modern Hanging Plant Holder,8,0,-$499.30,147.46
737,5/30/2024,6/18/2024,Next-day,Male,94.130.233.95,8W37FY4GP84,Home Office,London,England,United Kingdom,Technology,Books,Art Deco Velvet Armchair,8,0.2,$382.85,147.45
738,10/17/2024,1/8/2025,Express,Female,63.225.161.120,8V94JY5PR35,Home Office,Alexandria,Al Iskandariyah,Egypt,Technology,Kitchen Appliances,Glamorous Gold Bar Cart,8,0.1,"$1,098.24",147.34
739,5/11/2024,5/24/2024,Express,Female,121.102.170.209,7X30W47XF63,Consumer,Gravesend,England,United Kingdom,Technology,Electronics,Edgy Leather Cuff Bracelet,3,0.1,$445.41,147.33
740,12/4/2024,12/2/2024,Standard,Male,174.104.28.73,9EX1QT6TR73,Home Office,Baku,Baki,Azerbaijan,Furniture,Books,Funky Geometric Wall Art,1,0,$50.01,147.24
741,3/4/2024,7/18/2024,Standard,Female,167.198.230.245,3J29UP4XM31,Corporate,Mentougou,Beijing,China,Technology,Home Decor,Whimsical Unicorn Night Light,4,0,$201.72,147.23
742,6/6/2024,5/7/2024,Next-day,Male,209.96.55.102,6TW4HK1RP23,Home Office,Geelong,Victoria,Australia,Office Supplies,Clothing,Luxury Leather Wallet,4,0.7,-$31.52,147.18
743,11/16/2024,8/26/2024,Next-day,Female,171.116.196.245,7AT8PW6TT24,Home Office,Nampula,Nampula,Mozambique,Technology,Pet Supplies,Industrial Pipe Coat Rack,2,0,$484.44,147.02
744,5/21/2024,12/21/2024,Next-day,Female,187.21.43.23,4TK1H30PD53,Corporate,Adelaide,South Australia,Australia,Office Supplies,Books,Vintage-Inspired Globe Bar Cart,2,0.002,$83.32,146.99
745,9/12/2024,11/15/2024,Economy,Male,51.150.166.247,1CQ5NV8KX19,Home Office,New York City,New York,United States,Technology,Kitchen Appliances,Industrial Metal Wall Clock,5,0,$7.06,5.37
746,4/3/2024,7/6/2024,Next-day,Female,89.114.73.133,5CV8ME2UM65,Corporate,Traralgon,Victoria,Australia,Office Supplies,Books,Eclectic Moroccan Pouf,6,0,-$512.71,146.82
747,7/8/2024,5/4/2024,Express,Female,74.245.172.1,7CM1QJ1HK53,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Office Supplies,Books,Sophisticated Leather Journal,4,0.1,$86.64,146.76
748,5/26/2024,11/3/2024,Express,Male,177.191.123.11,5Q26XM5MC93,Corporate,Mexico City,Distrito Federal,Mexico,Office Supplies,Home Decor,Funky Geometric Wall Art,9,0,$542.64,146.557
749,11/29/2024,8/2/2024,Express,Male,224.56.14.163,3G31DE7VW17,Home Office,Vinnytsya,Vinnytsya,Ukraine,Office Supplies,Beauty Products,Chic Marble Coaster Set,6,0,$264.60,146.55
750,2/28/2024,3/28/2024,Standard,Female,246.49.90.52,4FX6W73UN81,Consumer,Jakarta,Jakarta,Indonesia,Technology,Clothing,Artistic Hand-Painted Plate,4,0,$269.71,146.35
751,9/21/2024,10/6/2024,Next-day,Female,83.56.127.194,9YJ5UY0UT87,Corporate,Cincinnati,Ohio,United States,Furniture,Pet Supplies,Cozy Cable Knit Blanket,3,0,-$10.58,1.96
752,8/2/2024,5/20/2024,Next-day,Female,225.82.151.87,9PA2H71HA68,Consumer,Cincinnati,Ohio,United States,Office Supplies,Electronics,Eco-Friendly Reusable Straw Set,3,0.07,$5.10,1.45
753,1/21/2025,8/25/2024,Economy,Male,238.177.124.112,4R03C60FX13,Consumer,Paris,Ile-de-France,France,Technology,Home Decor,Bold Striped Beach Towel,5,0.35,$98.55,146.28
754,7/25/2024,10/8/2024,Next-day,Bigender,227.183.29.47,4TA7WV9YE05,Corporate,Timaru,Canterbury,New Zealand,Office Supplies,Outdoor Gear,Modern Concrete Planter,2,0,$12.72,146.26
755,9/30/2024,1/28/2025,Economy,Female,37.243.103.217,4TU7CH6KN10,Home Office,Libourne,Aquitaine-Limousin-Poitou-Charentes,France,Office Supplies,Books,Whimsical Starburst Wall Art,2,0,-$3.98,146.12
756,4/1/2024,12/15/2024,Express,Female,54.49.221.147,5D55FE8VM68,Home Office,Managua,Managua,Nicaragua,Technology,Outdoor Gear,Unique Hand-Carved Wooden Bowl,4,0.002,$198.32,146.119
757,4/23/2024,4/16/2024,Economy,Male,254.1.240.184,4E42AY3TG01,Home Office,Los Angeles,California,United States,Technology,Pet Supplies,Cozy Knit Throw Pillow,4,0.47,$8.30,1.42
758,5/8/2024,5/17/2024,Standard,Male,30.231.142.197,3AJ7XK7UY45,Consumer,Cincinnati,Ohio,United States,Office Supplies,Clothing,Industrial Metal Wall Clock,2,0.1,-$1.93,1.32
759,3/5/2024,5/25/2024,Express,Male,210.57.12.6,1KE2TK4HW02,Consumer,Knoxville,Tennessee,United States,Technology,Pet Supplies,Unique Hand-Carved Wooden Bowl,2,0.7,$0.41,1.29
760,3/24/2024,2/14/2025,Standard,Agender,73.31.76.30,5PP4T54GV24,Consumer,London,England,United Kingdom,Furniture,Beauty Products,Edgy Skull Print Shower Curtain,8,0.4,$419.52,145.56
761,10/31/2024,5/15/2024,Standard,Male,117.110.89.76,9GC0XF4KE08,Home Office,San Salvador,San Salvador,El Salvador,Furniture,Kitchen Appliances,Quirky Novelty Socks,9,0.002,"$1,313.28",145.495
762,11/23/2024,8/2/2024,Economy,Male,235.42.69.249,9TT1J41HR19,Consumer,Franklin,Massachusetts,United States,Office Supplies,Sports Equipment,Trendy Succulent Planter,7,0,-$297.68,138.1
763,3/7/2024,6/3/2024,Next-day,Agender,65.76.225.159,8XG6F04XY56,Corporate,Dublin,Dublin,Ireland,Furniture,Toys,Modern Marble Coaster Set,7,0,-$443.73,145.43
764,3/3/2024,1/6/2025,Express,Male,45.75.251.238,3AQ3WW8FW56,Consumer,Medan,Sumatera Utara,Indonesia,Technology,Home Decor,Modern Concrete Planter,5,0.5,$655.73,145.28
765,3/30/2024,8/22/2024,Economy,Female,62.134.73.14,3W12PQ7EW54,Corporate,León,Guanajuato,Mexico,Technology,Kitchen Appliances,Bold Geometric Area Rug,12,0,$897.84,145.275
766,1/26/2025,11/15/2024,Economy,Agender,91.172.211.190,7HF6E75PX81,Corporate,Ashdod,Southern,Israel,Office Supplies,Sports Equipment,Funky Geometric Wall Art,8,0,$503.76,145.21
767,2/18/2024,2/13/2025,Standard,Male,55.228.54.224,3GH5P96EA40,Home Office,Chittagong,Chittagong,Bangladesh,Office Supplies,Electronics,Whimsical Starburst Wall Art,5,0,$706.05,145.2
768,6/15/2024,2/2/2025,Economy,Male,8.36.8.90,2VX7TW6AV26,Consumer,Pune,Maharashtra,India,Furniture,Home Decor,Trendy Succulent Planter,7,0.2,$394.38,145.13
769,9/30/2024,10/21/2024,Express,Male,160.158.176.204,2FD0KT1HE48,Corporate,Alexandria,Al Iskandariyah,Egypt,Office Supplies,Clothing,Edgy Skull Print Shower Curtain,4,0,$26.52,145.11
770,3/8/2024,7/10/2024,Economy,Male,15.244.152.1,6DE9VP0CA21,Corporate,Kendari,Sulawesi Tenggara,Indonesia,Technology,Toys,Sustainable Bamboo Utensil Set,6,0,$91.72,145.08
771,4/5/2024,12/3/2024,Next-day,Genderfluid,192.152.22.138,4DP5JF6MY92,Corporate,Patrocínio,Minas Gerais,Brazil,Office Supplies,Sports Equipment,Glamorous Mirrored Tray,6,0.35,$246.48,145.065
772,10/13/2024,8/5/2024,Next-day,Male,217.117.37.48,9W12G72MD80,Consumer,Mandurah,Western Australia,Australia,Technology,Clothing,Trendy Succulent Planter,8,0.07,$492.62,144.86
773,3/22/2024,6/8/2024,Standard,Male,95.215.154.223,2EE5NF5MA06,Consumer,Hattiesburg,Mississippi,United States,Furniture,Clothing,Quirky Novelty Socks,6,0.1,$105.47,15.46
774,4/10/2024,5/26/2024,Next-day,Female,16.46.30.178,7TA4T56ET91,Home Office,Tijuana,Baja California,Mexico,Office Supplies,Home Decor,Quirky Pop Art Print,2,0,-$205.61,144.67
775,4/17/2024,11/21/2024,Economy,Male,136.56.38.114,4JK6RV8XF07,Consumer,Los Angeles,California,United States,Technology,Sports Equipment,Bohemian Dreamcatcher Wall Decor,1,0.2,$3.59,14.91
776,4/9/2024,6/4/2024,Next-day,Male,190.236.189.149,4GD3G61FU73,Home Office,Slough,England,United Kingdom,Office Supplies,Toys,Boho Macrame Wall Tapestry,5,0,$652.95,144.5
777,2/12/2025,2/9/2025,Standard,Female,125.245.128.36,3UY4V73NM65,Home Office,New York City,New York,United States,Office Supplies,Pet Supplies,Artistic Abstract Painting,8,0,$10.31,13.35
778,5/3/2024,8/8/2024,Next-day,Bigender,243.10.42.108,2W26M43NF02,Home Office,London,England,United Kingdom,Technology,Beauty Products,Sustainable Bamboo Salad Bowl,9,0.4,$124.90,144.3
779,11/16/2024,5/27/2024,Express,Female,43.155.218.24,3CJ1GW6JW25,Home Office,Rennes,Brittany,France,Office Supplies,Electronics,Edgy Leather Cuff Bracelet,8,0,$298.08,144.27
780,6/28/2024,8/6/2024,Economy,Polygender,157.15.44.15,6NA6HD4FX37,Home Office,Datong,Shanxi,China,Furniture,Books,Sleek Aluminum Water Bottle,3,0.2,$39.42,144.26
781,6/30/2024,12/27/2024,Express,Polygender,20.73.52.109,8JA0G76DD88,Consumer,Albury,New South Wales,Australia,Technology,Beauty Products,Sophisticated Leather Laptop Sleeve,8,0,-$32.47,143.97
782,5/22/2024,12/15/2024,Standard,Female,165.3.236.247,7GG8CM5NP39,Consumer,Oberhausen,North Rhine-Westphalia,Germany,Office Supplies,Kitchen Appliances,Whimsical Ceramic Mug,5,0.2,$551.96,143.81
783,10/26/2024,5/4/2024,Standard,Male,203.21.182.194,8Q70G82YM26,Corporate,Marseille,Provence-Alpes-Côte d'Azur,France,Furniture,Toys,Coastal Seashell Decor,3,0.15,$432.45,143.79
784,4/15/2024,5/30/2024,Express,Female,242.243.5.232,1G30UX3RW21,Consumer,Tallinn,Harjumaa,Estonia,Technology,Kitchen Appliances,Sleek Aluminum Water Bottle,4,0.1,$469.44,143.67
785,9/7/2024,11/15/2024,Economy,Female,159.152.202.125,4T77FG1RE87,Consumer,Chipata,Eastern,Zambia,Office Supplies,Clothing,Trendy Canvas Tote Bag,14,0,$95.76,143.67
786,12/9/2024,8/27/2024,Next-day,Male,243.241.188.244,6X31UU8EU76,Corporate,Yaounde,Centre,Cameroon,Furniture,Outdoor Gear,Stylish Faux Fur Throw,2,0,$456.48,143.66
787,2/9/2025,2/16/2025,Economy,Female,141.118.7.82,4MA4V40YY15,Consumer,Camagüey,Camagüey,Cuba,Technology,Home Decor,Glamorous Crystal Candle Holder,5,0,$851.80,143.652
788,2/11/2025,1/23/2025,Next-day,Male,48.65.28.84,7HD2VC1TG90,Corporate,Ad Diwaniyah,Al Qadisiyah,Iraq,Office Supplies,Kitchen Appliances,Whimsical Unicorn Night Light,2,0,$412.74,143.64
789,3/21/2024,7/30/2024,Standard,Female,6.4.61.134,8N71K65AV86,Home Office,Bergen,Hordaland,Norway,Office Supplies,Clothing,Vintage Brass Desk Lamp,7,0.002,$252.84,143.63
790,9/25/2024,9/17/2024,Express,Female,100.106.171.106,1QU0MA4JT08,Home Office,Galati,Galati,Romania,Office Supplies,Books,Whimsical Fairy Lights,10,0.2,$285.60,143.59
791,12/31/2024,6/28/2024,Next-day,Female,49.219.92.106,2FQ0DX0CN88,Consumer,Toowoomba,Queensland,Australia,Furniture,Beauty Products,Eco-Friendly Beeswax Wrap Set,7,0,$391.94,143.58
792,4/4/2024,10/20/2024,Next-day,Male,192.97.143.185,7HV7CQ2QM92,Consumer,Kharkiv,Kharkiv,Ukraine,Office Supplies,Outdoor Gear,Industrial Metal Wall Clock,2,0,$29.76,143.51
793,3/30/2024,6/21/2024,Standard,Male,177.45.231.145,9J63J43WF02,Home Office,Lahore,Punjab,Pakistan,Technology,Clothing,Glamorous Gold Bar Cart,3,0.1,-$237.56,143.42
794,5/1/2024,7/10/2024,Economy,Male,77.183.191.222,8KA2XG1QJ00,Corporate,Bry-sur-Marne,Ile-de-France,France,Furniture,Beauty Products,Glamorous Mirrored Tray,7,0,$28.92,143.41
795,11/7/2024,8/18/2024,Next-day,Female,199.10.195.6,4N36JY0ET85,Home Office,Balneário Camboriú,Santa Catarina,Brazil,Office Supplies,Toys,Cozy Cable Knit Blanket,4,0,$28.40,143.276
796,4/14/2024,1/28/2025,Express,Male,47.69.35.235,7D28NG0YQ41,Home Office,Dreux,Centre-Val de Loire,France,Technology,Electronics,Timeless Pearl Drop Earrings,6,0.1,$94.86,143.23
797,2/3/2025,4/25/2024,Express,Polygender,184.169.183.160,4PX0YY1NF28,Home Office,Toulouse,Languedoc-Roussillon-Midi-Pyrénées,France,Technology,Electronics,Rustic Wooden Picture Frame,13,0,"-$1,345.50",143.21
